Country,Rank,Account,Title,Link,Subscribers count,Views avg.,Likes avg.,Comments avg.,Shares avg.,Scraped
All,0.38259198028268104,thatrachelharper,Rachel Harper,https://www.tiktok.com/@thatrachelharper,-0.6059202175756656,-0.5111310670075782,-0.35742897954115155,-0.4675486680357215,-0.00942395259057044,2022-02-07 16:54:35.641971
All,0.3860543511449677,jonata_26,Jonata🤩,https://www.tiktok.com/@jonata_26,-0.34482517804993984,-0.40468385105732346,-0.22519182822061595,-0.41964845828672914,-0.04161041764960948,2022-02-07 16:54:35.641971
All,0.38951672200725446,luancarvalhosc,LUAN CARVALHO,https://www.tiktok.com/@luancarvalhosc,-0.6336411013691888,-0.5537099533876801,-0.3195238677619752,0.30142996804218775,-0.04280250894809241,2022-02-07 16:54:35.641971
All,0.39297909286954114,outofcontextskyrim,outofcontextskyrim,https://www.tiktok.com/@outofcontextskyrim,-0.6416796058268993,-0.4685521806274763,-0.38729361306413895,-0.355266455935933,-0.01598045473222654,2022-02-07 16:54:35.641971
All,0.39644146373182787,wuesilva,Wue Silva,https://www.tiktok.com/@wuesilva,0.2897935949272012,-0.31952607829711965,-0.299996991996945,-0.21362605076418145,-0.05055110238823144,2022-02-07 16:54:35.641971
All,0.39990383459411455,karll9_,Bantu follow ya tq❤️,https://www.tiktok.com/@karll9_,-0.5788615446756837,-0.19178941915681394,-0.3825554740917419,-0.20074965029402222,-0.0511471480374729,2022-02-07 16:54:35.641971
All,0.4033662054564013,yimotapir,YIMO,https://www.tiktok.com/@yimotapir,-0.35402255157134765,-0.5324205101976291,-0.41356874736561344,-0.4325248587568884,0.009053462535914936,2022-02-07 16:54:35.641971
All,0.40682857631868796,na_xapaktepe,Алан Гедыгушев,https://www.tiktok.com/@na_xapaktepe,-0.2896409369214928,-0.31952607829711965,-0.49469142977180525,-0.515706405794117,-0.0010793135011899484,2022-02-07 16:54:35.641971
All,0.4102909471809747,kristenhanby123,Kristenhanby,https://www.tiktok.com/@kristenhanby123,0.2254119802773463,0.04239445593374653,-0.27443975753977307,-0.48802214478327466,-0.05233923933595583,2022-02-07 16:54:35.641971
All,0.4137533180432614,borisao_blois,Borisao Blois,https://www.tiktok.com/@borisao_blois,-0.3816146721355712,-0.2982366351070687,-0.33804568374498184,-0.2780080531149776,-0.04697482849278266,2022-02-07 16:54:35.641971
All,0.4172156889055481,duolingo,Duolingo,https://www.tiktok.com/@duolingo,-0.3816146721355712,-0.4685521806274763,-0.28736195473721954,-0.0591092451222707,-0.046378782843541196,2022-02-07 16:54:35.641971
All,0.4206780597678348,marxff_,mar💘,https://www.tiktok.com/@marxff_,-0.5575328354795389,-0.36210496467722153,-0.3549881200705228,0.12116036145995852,-0.057983791634272495,2022-02-07 16:54:35.641971
All,0.4241404306301215,popokbolong,PARHANCUK!,https://www.tiktok.com/@popokbolong,-0.5011805279138731,-0.4259732942473744,-0.18800461628574222,-0.17499684935370377,-0.05412737628368022,2022-02-07 16:54:35.641971
All,0.4276028014924082,jimmydarts,Jimmy Darts,https://www.tiktok.com/@jimmydarts,-0.15168033410037518,-0.44726273743742534,-0.2758755572283782,0.08253116004948084,-0.05710760452988754,2022-02-07 16:54:35.641971
All,0.43106517235469494,pes_strange,Стивен Стрэндж,https://www.tiktok.com/@pes_strange,-0.6475567275070789,-0.40468385105732346,-0.39676989100893306,-0.5503439230588454,-0.01598045473222654,2022-02-07 16:54:35.641971
All,0.4345275432169816,teddycollects,TeddyMC,https://www.tiktok.com/@teddycollects,-0.6304772048778245,-0.36210496467722153,-0.30358649121845793,-0.25225525217465916,-0.04578273719429973,2022-02-07 16:54:35.641971
All,0.43798991407926835,moni_lina,MoniLina,https://www.tiktok.com/@moni_lina,0.6668859093049226,1.0642877290561923,-0.4227578653726865,-0.5260075261702444,-0.05531946758216315,2022-02-07 16:54:35.641971
All,0.44145228494155503,soysuco_ff,Suco Ismael,https://www.tiktok.com/@soysuco_ff,-0.33562780452853197,-0.3408155214871706,-0.21700776999556654,-0.11061484700290762,-0.061208398596668816,2022-02-07 16:54:35.641971
All,0.44491465580384176,casaltoxico,✨ Casal Tóxico ✨,https://www.tiktok.com/@casaltoxico,-0.11489084001474381,-0.2982366351070687,-0.168764900458433,-0.3295136549956145,-0.05531946758216315,2022-02-07 16:54:35.641971
All,0.44837702666612844,nada_m7amed,دودا🦹🏻🤍,https://www.tiktok.com/@nada_m7amed,-0.14248296057896734,-0.2769471919170177,-0.2889413343946852,-0.26513165264481836,-0.05233923933595583,2022-02-07 16:54:35.641971
All,0.4518393975284151,lynaperezxo,Lyna Perez,https://www.tiktok.com/@lynaperezxo,0.08745137745622869,-0.23436830553691584,-0.20422915276698056,-0.38101925687625143,-0.05353133063443876,2022-02-07 16:54:35.641971
All,0.45530176839070186,daveardito,Dave Ardito,https://www.tiktok.com/@daveardito,0.10584612449904428,-0.38339440786727247,-0.18771745634802117,-0.3423900554657738,-0.04995505673898998,2022-02-07 16:54:35.641971
All,0.45876413925298853,kokoobetz,Koko,https://www.tiktok.com/@kokoobetz,-0.6029494659282508,-0.44726273743742534,-0.23366304638338642,-0.4325248587568884,-0.037438098104919236,2022-02-07 16:54:35.641971
All,0.46222651011527527,oldtimehawkey,Old Time Hawkey,https://www.tiktok.com/@oldtimehawkey,-0.2068645752288222,-0.4685521806274763,-0.2658249594081421,-0.16212044888354454,-0.04518669154505826,2022-02-07 16:54:35.641971
All,0.46568888097756195,babehojol,Ary,https://www.tiktok.com/@babehojol,-0.5379700219995045,-0.38339440786727247,-0.34393246246826303,-0.2780080531149776,-0.03982228070188509,2022-02-07 16:54:35.641971
All,0.4691512518398487,somi_official_,JEON SOMI,https://www.tiktok.com/@somi_official_,-0.14248296057896734,-0.4259732942473744,-0.035091949449292247,-0.21362605076418145,-0.05994478182027691,2022-02-07 16:54:35.641971
All,0.47261362270213536,ivanovik.83,ivanovik.1983,https://www.tiktok.com/@ivanovik.83,-0.6324546401849273,-0.2982366351070687,-0.5201050842601166,-0.4454012592270476,0.0024969603942588342,2022-02-07 16:54:35.641971
All,0.4760759935644221,avanireyes,Avani👽,https://www.tiktok.com/@avanireyes,-0.2988383104429006,-0.14921053277671203,-0.45807853771237356,0.04390195863900315,-0.05531946758216315,2022-02-07 16:54:35.641971
All,0.4795383644267088,4yilol,ayil🧃,https://www.tiktok.com/@4yilol,-0.6451378182709486,-0.44726273743742534,-0.2675479190344683,-0.36814285640609223,-0.0380341437541607,2022-02-07 16:54:35.641971
All,0.4830007352889955,lorengray,Loren Gray,https://www.tiktok.com/@lorengray,4.355032691389466,-0.2769471919170177,-0.14205902625037697,-0.3938956573464107,-0.05531946758216315,2022-02-07 16:54:35.641971
All,0.4864631061512822,countingschleeps,blake,https://www.tiktok.com/@countingschleeps,-0.46439103382824176,-0.31952607829711965,-0.10846131353701613,-0.40677205781656994,-0.05412737628368022,2022-02-07 16:54:35.641971
All,0.4899254770135689,eddievr,Eddie,https://www.tiktok.com/@eddievr,0.17942511267030709,-0.06405276001650823,-0.12368079023623087,-0.4454012592270476,-0.05819836806799942,2022-02-07 16:54:35.641971
All,0.4933878478758556,acrylics.baby,Acrylics💅💅,https://www.tiktok.com/@acrylics.baby,-0.6341561542863877,-0.23436830553691584,-0.2585023809962558,-0.20074965029402222,-0.06044546016563974,2022-02-07 16:54:35.641971
All,0.49685021873814234,mispastelitos_,Mis Pastelitos,https://www.tiktok.com/@mispastelitos_,0.14263561858467572,-0.2769471919170177,-0.07830952007630768,-0.4325248587568884,-0.05531946758216315,2022-02-07 16:54:35.641971
All,0.500312589600429,nathypeluso,Nathy Peluso,https://www.tiktok.com/@nathypeluso,-0.18846982818600652,-0.2982366351070687,-0.09439047658868552,-0.36814285640609223,-0.05710760452988754,2022-02-07 16:54:35.641971
All,0.5037749604627157,dyaahh19,AURA Dyah,https://www.tiktok.com/@dyaahh19,-0.032114478322073245,-0.23436830553691584,-0.50991090647102,0.649092780736487,-0.061369330921964005,2022-02-07 16:54:35.641971
All,0.5072373313250025,qpark,Q Park,https://www.tiktok.com/@qpark,2.0924788051231378,-0.2982366351070687,-0.37824807502592644,-0.26513165264481836,-0.0445906458958168,2022-02-07 16:54:35.641971
All,0.5106997021872891,bluefacebleedem,Blueface,https://www.tiktok.com/@bluefacebleedem,0.1610303656274914,-0.2982366351070687,-0.23050428706845505,-0.29088445358513687,-0.05531946758216315,2022-02-07 16:54:35.641971
All,0.5141620730495758,gilmhercroes,GIL CROES,https://www.tiktok.com/@gilmhercroes,2.5707422282363455,-0.08534220320655918,-0.4059590090160061,-0.3295136549956145,-0.049359011089748515,2022-02-07 16:54:35.641971
All,0.5176244439118626,marisol.viola,marisol viola,https://www.tiktok.com/@marisol.viola,-0.573343120562839,-0.3408155214871706,-0.335317664336632,-0.29088445358513687,-0.0445906458958168,2022-02-07 16:54:35.641971
All,0.5210868147741493,spider_slack,spider_slack,https://www.tiktok.com/@spider_slack,2.1108735521659536,-0.04276331682645727,-0.25046190274006686,-0.40677205781656994,-0.05651155888064608,2022-02-07 16:54:35.641971
All,0.5245491856364359,attahalilintar,Atta Halilintar,https://www.tiktok.com/@attahalilintar,0.21621460675593845,-0.14921053277671203,-0.1608680021711046,-0.38101925687625143,-0.05892554376007401,2022-02-07 16:54:35.641971
All,0.5280115564987227,alongcameabby,Along Came Abby,https://www.tiktok.com/@alongcameabby,-0.34482517804993984,-0.40468385105732346,-0.370351176738598,-0.355266455935933,-0.0314776416125046,2022-02-07 16:54:35.641971
All,0.5314739273610094,foodtimecali,Juan C | RECETAS FOODTIME,https://www.tiktok.com/@foodtimecali,-0.32643043100712416,-0.40468385105732346,-0.466262595937423,-0.546996058936604,-0.002271404799672876,2022-02-07 16:54:35.641971
All,0.5349362982232961,livvy,Olivia Dunne,https://www.tiktok.com/@livvy,-0.2068645752288222,-0.2769471919170177,-0.24974400289576426,-0.30376085405529607,-0.05531946758216315,2022-02-07 16:54:35.641971
All,0.5383986690855828,ingratax,ingrid,https://www.tiktok.com/@ingratax,0.648491162262107,-0.14921053277671203,0.04244123373538661,-0.41964845828672914,-0.06110707083629777,2022-02-07 16:54:35.641971
All,0.5418610399478695,meredithduxbury,Meredith Duxbury,https://www.tiktok.com/@meredithduxbury,0.7128727769119618,-0.12792108958666107,-0.07902741992061027,-0.38101925687625143,-0.061208398596668816,2022-02-07 16:54:35.641971
All,0.5453234108101562,r___.89,𝑀𝑖𝑠𝑡𝑒𝑟 𝑅𝑒𝑒𝑚𝑎 😾✨.,https://www.tiktok.com/@r___.89,-0.3816146721355712,-0.38339440786727247,-0.26783507897218933,-0.187873249823863,-0.05353133063443876,2022-02-07 16:54:35.641971
All,0.548785781672443,seungbin030708,승빈🍥,https://www.tiktok.com/@seungbin030708,-0.24365406931445358,-0.08534220320655918,-0.14808938494251866,-0.40677205781656994,-0.059605035800209274,2022-02-07 16:54:35.641971
All,0.5522481525347296,herranwalt,Herr Anwalt,https://www.tiktok.com/@herranwalt,-0.19766720170741436,-0.4259732942473744,-0.35197294072445195,-0.07198564559242993,-0.046378782843541196,2022-02-07 16:54:35.641971
All,0.5557105233970163,jaccleexs,จัสมินชอบกินแซลม่อน,https://www.tiktok.com/@jaccleexs,-0.2988383104429006,-0.23436830553691584,0.01042290067949145,-0.36814285640609223,-0.06142893548688815,2022-02-07 16:54:35.641971
All,0.559172894259303,justthenobodys,JustTheNobodys,https://www.tiktok.com/@justthenobodys,-0.032114478322073245,-0.40468385105732346,-0.37149981648948216,-0.2780080531149776,-0.03684205245567777,2022-02-07 16:54:35.641971
All,0.5626352651215898,hallebailey,halle,https://www.tiktok.com/@hallebailey,-0.5827704284222821,-0.4685521806274763,-0.21916146952847426,-0.0591092451222707,-0.05591551323140462,2022-02-07 16:54:35.641971
All,0.5660976359838764,jamal.jamael,Karim Jamal,https://www.tiktok.com/@jamal.jamael,-0.4184041662212026,-0.4259732942473744,-0.3241184267655118,-0.187873249823863,-0.04518669154505826,2022-02-07 16:54:35.641971
All,0.5695600068461631,abrunalouise,Bruna Louise,https://www.tiktok.com/@abrunalouise,-0.24365406931445358,-0.3408155214871706,-0.19561435463534957,-0.46458709592758485,-0.04757087414202412,2022-02-07 16:54:35.641971
All,0.5730223777084499,williwhey,williwhey,https://www.tiktok.com/@williwhey,0.04146450984918948,-0.38339440786727247,-0.32210830720146455,-0.40677205781656994,-0.03922623505264363,2022-02-07 16:54:35.641971
All,0.5764847485707366,briggi_bozzo,Briggitte Bozzo,https://www.tiktok.com/@briggi_bozzo,1.1911362000251695,0.255288887834256,-0.033656149760687086,-0.5176378658646409,-0.06008783277609486,2022-02-07 16:54:35.641971
All,0.5799471194330232,pablitocastilloo,pablitocastilloo,https://www.tiktok.com/@pablitocastilloo,-0.2804435634000849,-0.4259732942473744,-0.4175889864937079,-0.4454012592270476,-0.016576500381468007,2022-02-07 16:54:35.641971
All,0.58340949029531,emilyfauver,emily&ella,https://www.tiktok.com/@emilyfauver,-0.37241729861416334,-0.31952607829711965,-0.15742208291845222,-0.4454012592270476,-0.0511471480374729,2022-02-07 16:54:35.641971
All,0.5868718611575967,polinka_girla,Полинка,https://www.tiktok.com/@polinka_girla,-0.2528514428358614,-0.06405276001650823,-0.17809759843436657,-0.41964845828672914,-0.0587586509782864,2022-02-07 16:54:35.641971
All,0.5903342320198834,discord,Discord,https://www.tiktok.com/@discord,-0.3816146721355712,-0.4259732942473744,-0.23093502697503662,-0.0591092451222707,-0.05928317114961888,2022-02-07 16:54:35.641971
All,0.5937966028821701,camilo,Camilo,https://www.tiktok.com/@camilo,1.8625444670879419,-0.08534220320655918,-0.24285216439045948,-0.4325248587568884,-0.05591551323140462,2022-02-07 16:54:35.641971
All,0.5972589737444568,dadansapta_irwn,DADANN,https://www.tiktok.com/@dadansapta_irwn,-0.5287726484780967,-0.48984162381752727,-0.38284263402946295,-0.0591092451222707,-0.033861824209470454,2022-02-07 16:54:35.641971
All,0.6007213446067435,mikasalamanca,Mikslmnc,https://www.tiktok.com/@mikasalamanca,0.24380672732016198,-0.21307886234686488,-0.21657703008898496,-0.40677205781656994,-0.054723421932921686,2022-02-07 16:54:35.641971
All,0.6041837154690303,benoit_chevalier,Benoît Chevalier,https://www.tiktok.com/@benoit_chevalier,0.08745137745622869,-0.44726273743742534,-0.3963391511023515,-0.07198564559242993,-0.0380341437541607,2022-02-07 16:54:35.641971
All,0.6076460863313169,soyalexquiroz0,soyalexquiroz,https://www.tiktok.com/@soyalexquiroz0,-0.19766720170741436,-0.40468385105732346,-0.2675479190344683,-0.38101925687625143,-0.04399460024657534,2022-02-07 16:54:35.641971
All,0.6111084571936036,panarinkaa,Кукояки,https://www.tiktok.com/@panarinkaa,-0.0045223577578497225,-0.23436830553691584,-0.155699123292126,-0.4454012592270476,-0.054723421932921686,2022-02-07 16:54:35.641971
All,0.6145708280558904,esperansagrasia,Esperansagrasia,https://www.tiktok.com/@esperansagrasia,-0.5011805279138731,-0.5111310670075782,-0.32655928623614056,-0.3938956573464107,-0.024921139470848497,2022-02-07 16:54:35.641971
All,0.6180331989181771,kopke613,kopke613,https://www.tiktok.com/@kopke613,-0.32643043100712416,-0.5324205101976291,-0.4473100400478348,-0.3423900554657738,0.010841599483639327,2022-02-07 16:54:35.641971
All,0.6214955697804637,leirbag____,LEIRBAG EL FARAÓN,https://www.tiktok.com/@leirbag____,-0.5195752749566888,-0.2982366351070687,-0.4494637395807426,-0.30376085405529607,-0.03326577856022899,2022-02-07 16:54:35.641971
All,0.6249579406427505,marianne.la.mesera,Marianne 🍸,https://www.tiktok.com/@marianne.la.mesera,-0.390812045656979,-0.3408155214871706,0.05722997052801979,-0.41964845828672914,-0.05809107985113596,2022-02-07 16:54:35.641971
All,0.6284203115050372,shawnmendes,Shawn Mendes,https://www.tiktok.com/@shawnmendes,0.12424087154186005,-0.5324205101976291,-0.3038736511561789,-0.0591092451222707,-0.04101437200036802,2022-02-07 16:54:35.641971
All,0.6318826823673239,gavrilinaa,Юлька Шпулька🕷🕸,https://www.tiktok.com/@gavrilinaa,0.8048465121260403,-0.2982366351070687,-0.2562051014944875,-0.3295136549956145,-0.05353133063443876,2022-02-07 16:54:35.641971
All,0.6353450532296105,alitaalvarez5,Alita Alvarez,https://www.tiktok.com/@alitaalvarez5,-0.6476119117482073,-0.5324205101976291,-0.5163720050697432,-0.29088445358513687,0.04481620149040276,2022-02-07 16:54:35.641971
All,0.6388074240918973,pipepunkoficial,Pipepunk,https://www.tiktok.com/@pipepunkoficial,-0.557174137912204,-0.40468385105732346,-0.0803196396403549,-0.5132598897047868,-0.04757087414202412,2022-02-07 16:54:35.641971
All,0.642269794954184,benkielesinski,Ben,https://www.tiktok.com/@benkielesinski,-0.4092067926997947,-0.4685521806274763,-0.22533540818947648,-0.14924404841338532,-0.051743193686714366,2022-02-07 16:54:35.641971
All,0.6457321658164706,heymynamesluna,Luna The Pittie,https://www.tiktok.com/@heymynamesluna,-0.2528514428358614,-0.4685521806274763,-0.3982056906975382,-0.40677205781656994,-0.02015277427691679,2022-02-07 16:54:35.641971
All,0.6491945366787574,_canalf,🦁 Can Yıldırım 🦁,https://www.tiktok.com/@_canalf,-0.48278578087105745,-0.23436830553691584,-0.3344561845234689,-0.1363676479432261,-0.06042161833967008,2022-02-07 16:54:35.641971
All,0.6526569075410441,andy.and.michelle,Andy & Michelle,https://www.tiktok.com/@andy.and.michelle,-0.4000094191783869,-0.2769471919170177,-0.3295744655822114,-0.38101925687625143,-0.04697482849278266,2022-02-07 16:54:35.641971
All,0.6561192784033308,mydaddysteve,Steve,https://www.tiktok.com/@mydaddysteve,-0.5899259850219374,-0.36210496467722153,-0.3150728887272992,-0.3423900554657738,-0.046378782843541196,2022-02-07 16:54:35.641971
All,0.6595816492656175,savv.labrant,Savannah LaBrant ,https://www.tiktok.com/@savv.labrant,2.0372945639946907,-0.23436830553691584,-0.10975353325676078,-0.355266455935933,-0.06073752253376805,2022-02-07 16:54:35.641971
All,0.6630440201279042,pekruuu,pekruuu,https://www.tiktok.com/@pekruuu,-0.510377901435281,-0.48984162381752727,-0.35656749972798846,-0.1363676479432261,-0.037438098104919236,2022-02-07 16:54:35.641971
All,0.6665063909901909,lagaitagaitan,Carolina Gaitán (La Gaita),https://www.tiktok.com/@lagaitagaitan,-0.21606194875023005,-0.08534220320655918,-0.2517541224598115,-0.40677205781656994,-0.05710760452988754,2022-02-07 16:54:35.641971
